Date,GSPC500,FTSE100
9/19/2002,-0.004647859,-0.03967608
9/20/2002,-0.030064654,-0.013426787
9/23/2002,0.002454593,0.012219771
9/24/2002,-0.01382794,-0.03126867
9/25/2002,-0.017308375,-0.018264911
9/26/2002,0.024887953,0.006837148
9/27/2002,0.018209799,0.041772672
9/30/2002,-0.032259216,0.01469897
10/1/2002,-0.014612526,-0.047450836
10/2/2002,0.034945036,0.020312712
10/3/2002,-0.018796646,0.028387858
10/4/2002,-0.010822386,-0.006376089
10/7/2002,-0.022431156,-0.01713785
10/8/2002,-0.019111129,-0.008626605
10/9/2002,0.016898378,-0.013330134
10/10/2002,-0.027286931,0.003189895
10/11/2002,0.03496572,0.009325606
10/14/2002,0.039058644,0.046620563
10/15/2002,0.007326528,-0.005514192
10/16/2002,0.04733554,0.050539145
10/17/2002,-0.024112927,-0.017577381
10/18/2002,0.022301798,0.027848349
10/21/2002,0.005903096,-0.009638716
10/22/2002,0.017333932,0.000798887
10/23/2002,-0.010625526,-0.003604408
10/24/2002,0.00671794,-0.027191727
10/25/2002,-0.015220852,0.024158401
10/28/2002,0.017167166,-0.012817724
10/29/2002,-0.008266077,0.009725729
10/30/2002,-0.009076257,-0.037794914
10/31/2002,0.009703562,0.016971989
11/1/2002,-0.005557378,0.009243761
11/4/2002,0.017160418,-0.01057008
11/5/2002,0.00820231,0.036152114
11/6/2002,0.00775036,0.001110732
11/7/2002,0.009143638,-0.010226454
11/8/2002,-0.02285224,-0.005458524
11/11/2002,-0.008763124,-0.01144242
11/12/2002,-0.020732266,-0.004709265
11/13/2002,0.007715233,0.017282573
11/14/2002,-0.000475659,-0.013610795
11/15/2002,0.024633712,0.005881818
11/18/2002,0.006148603,0.009498902
11/19/2002,-0.010408573,0.005963413
11/20/2002,-0.004020609,-0.004737609
11/21/2002,0.019414807,-0.000390601
11/22/2002,0.021451605,0.023224035
11/25/2002,-0.003437738,-0.003532173
11/26/2002,0.002493157,-0.012694002
11/27/2002,-0.020967549,-0.012420599
11/28/2002,0,0.017980888
11/29/2002,0.027986114,0.009941534
12/2/2002,-0.002726679,-0.003822813
12/3/2002,-0.001901046,-0.003621648
12/4/2002,-0.014745411,-0.018992347
12/5/2002,-0.003442827,-0.006575994
12/6/2002,-0.012020782,-0.004001431
12/9/2002,0.006265504,-0.004687011
12/10/2002,-0.022176404,-0.019833088
12/11/2002,0.013957413,-0.002262361
12/12/2002,0.000563889,0.012713351
12/13/2002,-0.003734977,-0.009962478
12/16/2002,-0.013420924,-0.014535093
12/17/2002,0.02351941,0.027307161
12/18/2002,-0.008139317,-0.018900615
12/19/2002,-0.01436336,-0.018804206
12/20/2002,-0.006483022,0.001616591
12/23/2002,0.012994052,0.012625606
12/24/2002,0.001830905,0.012082573
12/25/2002,0,0.001320886
12/26/2002,-0.005471522,0
12/27/2002,-0.003148563,0
12/30/2002,-0.016028538,-0.028588872
12/31/2002,0.004557905,0.018593043
1/1/2003,0,0.010203508
1/2/2003,0.000488967,0
1/3/2003,0.033199997,0.017536316
1/6/2003,-0.000484035,-0.0011473
1/7/2003,0.022474364,-0.000873929
1/8/2003,-0.00654462,-0.010996152
1/9/2003,-0.014085575,-0.008237695
1/10/2003,0.019397123,0.002344056
1/13/2003,-1.08E-05,0.010193212
1/14/2003,-0.00141229,-0.006492048
1/15/2003,0.005829857,-0.000683826
1/16/2003,-0.014425867,-0.014649242
1/17/2003,-0.003942405,-0.001543289
1/20/2003,0,-0.015765869
1/21/2003,-0.014016998,-0.010993037
1/22/2003,-0.015702315,-0.011088802
1/23/2003,-0.010432403,-0.015709035
1/24/2003,0.010223646,-0.015171302
1/27/2003,-0.029233441,-0.005107393
1/28/2003,-0.016159791,-0.034103811
1/29/2003,0.013050453,0.002643056
1/30/2003,0.006778959,-0.00177649
1/31/2003,-0.022849276,0.027240341
2/3/2003,0.013130353,-0.003157585
2/4/2003,0.005399083,0.034198577
2/5/2003,-0.014087775,-0.026914893
2/6/2003,-0.005435022,0.024678937
2/7/2003,-0.006448633,-0.02220892
2/10/2003,-0.010093685,0.000611607
2/11/2003,0.007569054,-0.005584534
2/12/2003,-0.008098327,0.025173885
2/13/2003,-0.012686951,-0.01447178
2/14/2003,-0.001600134,-0.001465681
2/17/2003,0,0.000304601
2/18/2003,0.021434625,0.022287439
2/19/2003,0.019499536,0.010047692
2/20/2003,-0.007096089,-0.019091018
2/21/2003,-0.009501531,0.007899817
2/24/2003,0.013224236,0.010821259
2/25/2003,-0.018380709,-0.006788132
2/26/2003,0.007194492,-0.021692163
2/27/2003,-0.013141442,-0.007786815
2/28/2003,0.011757648,-0.00651216
3/3/2003,0.004622104,0.02400633
3/4/2003,-0.007537332,0.007960349
3/5/2003,-0.015356797,-0.016120689
3/6/2003,0.009562142,-0.017046878
3/7/2003,-0.009339037,-0.002273074
3/10/2003,0.008259384,-0.017944481
3/11/2003,-0.025829765,-0.015923959
3/12/2003,-0.00835934,0.004860288
3/13/2003,0.004321085,-0.047991414
3/14/2003,0.034444612,0.060815303
3/17/2003,0.001658879,0.032951949
3/18/2003,0.035426642,0.033455494
3/19/2003,0.004242092,0.006716277
3/20/2003,0.008736808,0.004830105
3/21/2003,0.002082341,7.97E-05
3/24/2003,0.022778077,0.025333974
3/25/2003,-0.03523147,-0.030509452
3/26/2003,0.012161126,0.004995579
3/27/2003,-0.005475888,0.008266905
3/28/2003,-0.001643764,-0.016872742
3/31/2003,-0.00577997,-0.005524147
4/1/2003,-0.017741757,-0.025670743
4/2/2003,0.012143634,0.019788005
4/3/2003,0.026115978,0.018616981
4/4/2003,-0.005051665,0.004715777
4/7/2003,0.002738278,0.011482009
4/8/2003,0.001228898,0.031826801
4/9/2003,-0.001863801,-0.017023223
4/10/2003,-0.014004472,-0.001912776
4/11/2003,0.006455071,-0.015046319
4/14/2003,-0.003763314,0.001262075
4/15/2003,0.019497861,0.010845252
4/16/2003,0.006303466,0.017509261
4/17/2003,-0.012236082,-0.015803755
4/18/2003,0,0.008897779
4/21/2003,0.01553573,0
4/22/2003,-0.001756986,0
4/23/2003,0.021703776,0.007327985
4/24/2003,0.008393983,0.012456301
4/25/2003,-0.008258826,-0.017017522
4/28/2003,-0.013846368,-0.007386522
4/29/2003,0.017834725,0.018112784
4/30/2003,0.003279262,-0.003172347
5/1/2003,-0.001002401,-0.000458284
5/2/2003,-0.000676171,-0.011691264
5/5/2003,0.015038775,0.018685085
5/6/2003,-0.003795404,0
5/7/2003,0.008461526,0.013611244
5/8/2003,-0.005104956,-0.003369609
5/9/2003,-0.010057847,-0.016028451
5/12/2003,0.014278368,0.010308229
5/13/2003,0.012534698,0.00453469
5/14/2003,-0.002973196,0.003134875
5/15/2003,-0.00320488,-0.006225131
5/16/2003,0.007867679,0.009081786
5/19/2003,-0.002503507,0.009448755
5/20/2003,-0.024917895,-0.026599148
5/21/2003,-0.001129532,0.007687831
5/22/2003,0.00401205,-0.008862976
5/23/2003,0.009150779,0.013718118
5/26/2003,0,-0.002656339
5/27/2003,0.001448674,0
5/28/2003,0.019566673,0.003165951
5/29/2003,0.00182872,0.019912835
5/30/2003,-0.003755645,0.0028734
6/2/2003,0.01468979,-0.00869331
6/3/2003,0.003538822,0.02005872
6/4/2003,0.004715613,-0.003293442
6/5/2003,0.015109713,0.002648371
6/6/2003,0.003954438,-0.005404035
6/9/2003,-0.002403705,0.011329582
6/10/2003,-0.011976611,-0.005227838
6/11/2003,0.009129788,-0.003899178
6/12/2003,0.012834525,0.009020204
6/13/2003,0.001032632,0.002698659
6/16/2003,-0.009914797,-0.006536349
6/17/2003,0.02238497,0.004547496
6/18/2003,0.000910207,0.009029835
6/19/2003,-0.001551852,0.003961459
6/20/2003,-0.01523628,-0.01794628
6/23/2003,0.000995265,0.006922449
6/24/2003,-0.014110805,-0.017355399
6/25/2003,0.001843851,-0.006604858
6/26/2003,-0.008266821,0.001723756
6/27/2003,0.010765697,-0.006440658
6/30/2003,-0.009738123,0.006457703
7/1/2003,-0.001761868,-0.008997516
7/2/2003,0.008024636,-0.016694793
7/3/2003,0.011635712,0.010847903
7/4/2003,0,0.004467331
7/7/2003,-0.008100617,-0.000819929
7/8/2003,0.01899155,0.013253773
7/9/2003,0.003404994,-0.000294481
7/10/2003,-0.005586209,-0.004639667
7/11/2003,-0.013480218,-0.006387625
7/14/2003,0.009547894,0.007272649
7/15/2003,0.00573063,0.017126241
7/16/2003,-0.003426775,-0.006081039
7/17/2003,-0.006417288,-0.006191323
7/18/2003,-0.012344084,-0.005028084
7/21/2003,0.011805718,0.004092061
7/22/2003,-0.014617665,-0.007095135
7/23/2003,0.009511645,0.008753036
7/24/2003,0.000506017,0.001666801
7/25/2003,-0.007090774,0.01544111
7/28/2003,0.017400181,-0.004434139
7/29/2003,-0.002162828,0.004260169
7/30/2003,-0.007265273,-0.002844149
7/31/2003,-0.001809436,0.001015276
8/1/2003,0.002855733,0.003815272
8/4/2003,-0.010259387,-0.014096728
8/5/2003,0.002724055,0.000414844
8/6/2003,-0.017663443,0.005097413
8/7/2003,0.001677952,-0.012278597
8/8/2003,0.007279623,0.006191086
8/11/2003,0.003562222,0.012745313
8/12/2003,0.003068771,0.006967644
8/13/2003,0.009953139,0.002130845
8/14/2003,-0.006381528,-0.001170657
8/15/2003,0.006585145,0.013657906
8/18/2003,0.000161506,0.002241729
8/19/2003,0.009155428,0.005839073
8/20/2003,0.002610664,-0.004985907
8/21/2003,-0.002045182,-0.007857322
8/22/2003,0.002969141,0.001446412
8/25/2003,-0.010176744,0.000568226
8/26/2003,0.000654567,0
8/27/2003,0.003039074,-0.011476845
8/28/2003,6.02E-05,0.006942117
8/29/2003,0.006069532,-0.001996934
9/1/2003,0,-0.008789877
9/2/2003,0.005155342,0.010405855
9/3/2003,0.013868891,0
9/4/2003,0.004187937,0.013723765
9/5/2003,0.001656437,-0.003120596
9/8/2003,-0.006400922,0.001977121
9/9/2003,0.010035344,0.008197853
9/10/2003,-0.008210259,-0.006570256
9/11/2003,-0.011972595,-0.002767374
9/12/2003,0.005440589,-0.002328238
9/15/2003,0.00217432,-0.00103729
9/16/2003,-0.003750142,0.005450965
9/17/2003,0.014298193,0.008941796
9/18/2003,-0.003254552,-0.001395673
9/19/2003,0.013265481,0.005054786
9/22/2003,-0.003155031,-0.013372933
9/23/2003,-0.013007856,-0.006765282
9/24/2003,0.006071471,-0.001537297
9/25/2003,-0.019095676,0.00348194
9/26/2003,-0.006053206,-0.008072823
9/29/2003,-0.006399119,-0.010732496
9/30/2003,0.009760788,-0.00346393
10/1/2003,-0.010540688,-0.012407402
10/2/2003,0.022340031,0.019040438
10/3/2003,0.001983873,0.009570157
10/6/2003,0.009419338,0.01541895
10/7/2003,0.004369568,-0.000912471
10/8/2003,0.004737298,0.000444932
10/9/2003,-0.005263383,-0.000795857
10/10/2003,0.004788205,0.010612333
10/13/2003,-0.000644943,-0.000672223
10/14/2003,0.007022635,0.011899746
10/15/2003,0.003950835,-0.006464413
10/16/2003,-0.002591732,0.008006208
10/17/2003,0.003162078,-0.006660779
10/20/2003,-0.010237413,0.000990807
10/21/2003,0.005157322,0.000805709
10/22/2003,0.001292238,0.001104038
10/23/2003,-0.014980491,-0.015325164
10/24/2003,0.003309556,-0.010593593
10/27/2003,-0.004701225,-0.000283052
10/28/2003,0.002157595,0.002901582
10/29/2003,0.015187255,0.005080822
10/30/2003,0.001260947,-0.00168497
10/31/2003,-0.001116337,0.008251801
11/3/2003,0.003600989,-0.003092331
11/4/2003,0.007908994,0.010495382
11/5/2003,-0.005448452,-0.000530927
11/6/2003,-0.001367141,-0.006212018
11/7/2003,0.005932621,0.004833456
11/10/2003,-0.004574536,0.012187157
11/11/2003,-0.005791794,-0.008019397
11/12/2003,-0.000515742,0.000760121
11/13/2003,0.01145658,0.006006789
11/14/2003,-0.000141725,0.000411742
11/17/2003,-0.007615251,0.005488223
11/18/2003,-0.00639784,-0.013213577
11/19/2003,-0.00908366,0.003641544
11/20/2003,0.008016165,-0.006269156
11/21/2003,-0.008432061,-0.004483039
11/24/2003,0.001576941,0.002553389
11/25/2003,0.016227423,0.014679301
11/26/2003,0.001720457,0.001437635
11/27/2003,0,-0.004192674
11/28/2003,0.004326767,-0.002105052
12/1/2003,-0.000236194,-0.004242049
12/2/2003,0.011264453,0.015520633
12/3/2003,-0.003270661,-0.007052176
12/4/2003,-0.001771966,0.002991641
12/5/2003,0.004686625,-0.003142032
12/8/2003,-0.007684227,-0.002558173
12/9/2003,0.007348138,-0.001648774
12/10/2003,-0.008528939,0.00454156
12/11/2003,-0.001065861,-0.01009229
12/12/2003,0.011481905,-0.000945725
12/15/2003,0.002735275,0.003763372
12/16/2003,-0.005678939,9.20E-05
12/17/2003,0.006638296,-0.003449862
12/18/2003,0.001255639,0.004892729
12/19/2003,0.011797779,0.009898399
12/22/2003,-0.000477441,0.003411184
12/23/2003,0.003931353,0.002651723
12/24/2003,0.002818159,0.00382005
12/25/2003,0,0.000855748
12/26/2003,-0.001806519,0
12/29/2003,0.001690958,0
12/30/2003,0.012400848,0.00287979
12/31/2003,0.000144243,0.002893977
1/1/2004,0,0.001454009
1/2/2004,0.002054747,0
1/5/2004,-0.003093805,0.007438248
1/6/2004,0.012395344,0.000687244
1/7/2004,0.001292147,-0.001794609
1/8/2004,0.002367165,-0.00714734
1/9/2004,0.0049631,0.004739592
1/12/2004,-0.008887605,-0.006208088
1/13/2004,0.004786689,-0.003739047
1/14/2004,-0.005331662,-0.002135023
1/15/2004,0.00829458,0.004797145
1/16/2004,0.001353385,-0.001187924
1/19/2004,0,0.007136241
1/20/2004,0.006872406,0.006729249
1/21/2004,-0.000929908,-0.004161106
1/22/2004,0.007771521,0.002644943
1/23/2004,-0.003206683,-0.007625552
1/26/2004,-0.002089177,-0.003573982
1/27/2004,0.012106299,-0.003429834
1/28/2004,-0.009797681,0.00033742
1/29/2004,-0.013609604,0.004744794
1/30/2004,0.004989016,-0.012667598
2/2/2004,-0.002627594,-0.004714905
2/3/2004,0.00365122,-0.00211818
2/4/2004,0.000678276,0.00209983
2/5/2004,-0.008371266,0.001799276
2/6/2004,0.00183747,-0.00320566
2/9/2004,0.012555529,0.004173956
2/10/2004,-0.002581427,0.00720006
2/11/2004,0.005027136,-0.006652535
2/12/2004,0.010667432,-0.002020455
2/13/2004,-0.004880134,-0.004162831
2/16/2004,0,0.00783512
2/17/2004,-0.005468164,-0.000883931
2/18/2004,0.009757229,0.01211404
2/19/2004,-0.00446853,-0.004169023
2/20/2004,-0.004132493,0.016363231
2/23/2004,-0.002571856,-0.000132894
2/24/2004,-0.002727006,0.002059757
2/25/2004,-0.001665242,-0.006078289
2/26/2004,0.004020822,0.002379513
2/27/2004,0.00186243,0.001863539
3/1/2004,-0.000750661,-0.005248059
3/2/2004,0.009633719,0.009972798
3/3/2004,-0.005943057,0.000683292
3/4/2004,0.001679622,-0.003303892
3/5/2004,0.003336113,0.007513646
3/8/2004,0.001723129,-0.002632098
3/9/2004,-0.008350219,0.001473402
3/10/2004,-0.005770568,-0.0025912
3/11/2004,-0.014632855,0.000726509
3/12/2004,-0.015223897,-0.022022664
3/15/2004,0.012459492,0.004994085
3/16/2004,-0.014349801,-0.01219949
3/17/2004,0.005622469,0.003625734
3/18/2004,0.011749392,0.006299511
3/19/2004,-0.001272573,-0.013215739
3/22/2004,-0.01117321,0.004502215
3/23/2004,-0.012957527,-0.018991871
3/24/2004,-0.001323784,-0.003530344
3/25/2004,-0.002394986,-0.002107236
3/26/2004,0.01636534,0.014897711
3/29/2004,-0.001018656,-0.0036812
3/30/2004,0.013004631,0.011290923
3/31/2004,0.004035769,0.001384167
4/1/2004,-0.000701011,-0.006141137
4/2/2004,0.00529216,0.005700344
4/5/2004,0.008514635,0.012446981
4/6/2004,0.007671931,0.003381426
4/7/2004,-0.002094538,-0.001763204
4/8/2004,-0.006645419,-0.000916564
4/9/2004,0,0.004699353
4/12/2004,-0.001060983,0
4/13/2004,0.005160978,0
4/14/2004,-0.013761797,0.005813219
4/15/2004,-0.00112436,-0.006731898
4/16/2004,0.000593813,0.004481228
4/19/2004,0.005067231,0.007057997
4/20/2004,0.001110464,0.001961605
4/21/2004,-0.015556974,0.005015134
4/22/2004,0.005312294,-0.00636903
4/23/2004,0.014091477,0.007026565
4/26/2004,0.000587687,-0.000393675
4/27/2004,-0.004444982,0.00039383
4/28/2004,0.002272028,0.000853141
4/29/2004,-0.013794757,-0.011189587
4/30/2004,-0.007590826,-0.001105094
5/3/2004,-0.005916173,-0.006593607
5/4/2004,0.009202511,0
5/5/2004,0.001843469,0.012807091
5/6/2004,0.00176855,0.004904074
5/7/2004,-0.006722993,-0.011664253
5/10/2004,-0.013725473,-0.003941431
5/11/2004,-0.010539689,-0.022941426
5/12/2004,0.007662407,0.013537495
5/13/2004,0.001670618,-0.009383413
5/14/2004,-0.000765609,0.00926826
5/17/2004,-0.000674903,-0.002694329
5/18/2004,-0.010586818,-0.008735154
5/19/2004,0.006816728,0.002589122
5/20/2004,-0.002574404,0.013002878
5/21/2004,0.000468354,-0.00963809
5/24/2004,0.004012264,0.000609594
5/25/2004,0.0016917,-0.000564156
5/26/2004,0.016103572,-0.002461086
5/27/2004,0.00169794,0.004594795
5/28/2004,0.005686484,0.003447332
5/31/2004,0,-0.005141886
6/1/2004,-0.000535081,0
6/2/2004,0.000463912,-0.001805584
6/3/2004,0.003380342,2.25E-05
6/4/2004,-0.007422267,0.002848896
6/7/2004,0.005247873,0.004283717
6/8/2004,0.015964404,0.008351337
6/9/2004,0.0015433,0.002938754
6/10/2004,-0.009499463,-0.003396334
6/11/2004,0,-0.000757301
6/14/2004,0.004543338,-0.000468134
6/15/2004,-0.009837419,-0.011329127
6/16/2004,0.005971768,0.005729473
6/17/2004,0.001369289,0.007289283
6/18/2004,-0.001332095,0.000489792
6/21/2004,0.002623533,0.00278192
6/22/2004,-0.004158491,-0.000798884
6/23/2004,0.00363619,-0.007485273
6/24/2004,0.008506646,0.004072999
6/25/2004,-0.002980643,0.003677536
6/28/2004,-0.005453005,-0.002020807
6/29/2004,-0.000952089,0.005473865
6/30/2004,0.002514647,-0.001394271
7/1/2004,0.004083801,-0.010703795
7/2/2004,-0.010430932,-0.008825945
7/5/2004,0,-0.003909936
7/6/2004,-0.003153344,-0.000930276
7/7/2004,-0.008148398,-0.00740345
7/8/2004,0.00189928,-0.002814261
7/9/2004,-0.00824441,0.005208378
7/12/2004,0.003336074,0.002761886
7/13/2004,0.001383809,-0.007557178
7/14/2004,0.000708969,-0.000527478
7/15/2004,-0.003291106,0.003419212
7/16/2004,-0.004300637,-0.007295408
7/19/2004,-0.00478899,-0.000345566
7/20/2004,-0.000444883,-0.004171298
7/21/2004,0.007057879,0.004234987
7/22/2004,-0.013340343,0.008733904
7/23/2004,0.002705928,-0.016220045
7/26/2004,-0.009700608,0.004644358
7/27/2004,-0.001960969,-0.00908393
7/28/2004,0.009925568,0.008840658
7/29/2004,0.000538977,0.007237229
7/30/2004,0.004573597,0.014347366
8/2/2004,0.001172194,-0.001267363
8/3/2004,0.004447613,0.000589177
8/4/2004,-0.006262361,0.003170505
8/5/2004,-0.00096385,-0.004876199
8/6/2004,-0.016320375,0.001202288
8/9/2004,-0.01548069,-0.017106993
8/10/2004,0.001174845,-0.005417368
8/11/2004,0.01297391,0.008460041
8/12/2004,-0.003011936,-0.008894644
8/13/2004,-0.011675195,0.00368719
8/16/2004,0.001476697,-0.006145906
8/17/2004,0.013655068,0.011321677
8/18/2004,0.002195782,0.001953933
8/19/2004,0.012443338,-0.000802992
8/20/2004,-0.003597673,0.001699096
8/23/2004,0.006524743,0.001512882
8/24/2004,-0.002430848,0.008262292
8/25/2004,0.000465362,0.000499443
8/26/2004,0.008000456,0.000930255
8/27/2004,0.000117656,0.009588313
8/30/2004,0.002425191,0.008127752
8/31/2004,-0.007781394,0
9/1/2004,0.00463082,-0.006859601
9/2/2004,0.001512392,0.009575538
9/3/2004,0.011212507,0.003687272
9/6/2004,0,0.007126036
9/7/2004,-0.004184934,0.002856641
9/8/2004,0.006887426,0.000394472
9/9/2004,-0.004485891,-0.001577053
9/10/2004,0.001890211,-0.004475233
9/13/2004,0.004953628,0.00154253
9/14/2004,0.001690425,0.00288231
9/15/2004,0.002229495,-0.002742371
9/16/2004,-0.007054639,0.000615937
9/17/2004,0.002793724,0.001780868
9/20/2004,0.004494926,0.007571601
9/21/2004,-0.005626775,-0.002504901
9/22/2004,0.006326945,0.006310711
9/23/2004,-0.013937828,-0.003493642
9/24/2004,-0.004669773,-0.00522614
9/27/2004,0.001578909,0.002145282
9/28/2004,-0.005936318,-0.008060091
9/29/2004,0.005926525,0.005747293
9/30/2004,0.00427003,0.004554177
10/1/2004,-0.000197428,-0.003770688
10/4/2004,0.015180646,0.019427736
10/5/2004,0.003243521,0.004764294
10/6/2004,-0.000607894,0.005403967
10/7/2004,0.006672721,-0.000170018
10/8/2004,-0.009982071,-0.001614774
10/11/2004,-0.007526652,4.25E-05
10/12/2004,0.002005097,-0.002851711
10/13/2004,-0.00226794,-0.008024778
10/14/2004,-0.007300454,-0.002818498
10/15/2004,-0.00930273,-0.001165078
10/18/2004,0.004450246,-0.001447209
10/19/2004,0.005251822,0.000843642
10/20/2004,-0.009685678,0.006181666
10/21/2004,0.000389813,-0.008334828
10/22/2004,0.002564156,0.000216619
10/25/2004,-0.009715406,-0.000433144
10/26/2004,-0.000848679,-0.011028276
10/27/2004,0.014870075,0.004140629
10/28/2004,0.012825244,0.010188986
10/29/2004,0.001866081,0.002742858
11/1/2004,0.002448033,-0.004006119
11/2/2004,0.00027434,0.010726095
11/3/2004,2.66E-05,0.004150882
11/4/2004,0.01119811,0.005390736
11/5/2004,0.016156485,0.00207689
11/8/2004,0.003873733,0.002432164
11/9/2004,-0.001097635,-0.00489466
11/10/2004,-0.000695395,0.00023324
11/11/2004,-0.001005018,0.003561016
11/12/2004,0.009089221,0.008955519
11/15/2004,0.009109711,0.003558793
11/16/2004,-0.000303998,0.001919146
11/17/2004,-0.007078842,-0.006808144
11/18/2004,0.005538303,0.005345464
11/19/2004,0.001362258,0.001959987
11/22/2004,-0.011161406,-0.009260608
11/23/2004,0.005895744,-0.005818289
11/24/2004,-0.000254875,0.001964844
11/25/2004,0,-0.004849865
11/26/2004,0.004095424,0.007204306
11/29/2004,0.000753126,-0.002503451
11/30/2004,-0.003449945,0.00175046
12/1/2004,-0.004064177,-0.009810858
12/2/2004,0.014985743,0.006910189
12/3/2004,-0.000872977,0.003273011
12/6/2004,0.000705761,-0.000694623
12/7/2004,-0.000772387,-0.005286568
12/8/2004,-0.011073349,0.001249342
12/9/2004,0.004876611,-0.005244632
12/10/2004,0.005436149,-0.003295138
12/13/2004,-0.001042675,0.001194458
12/14/2004,0.008989944,0.009117981
12/15/2004,0.003920939,-0.002955582
12/16/2004,0.001944495,0.001143472
12/17/2004,-0.002081752,0.001480479
12/20/2004,-0.00748831,-0.00810956
12/21/2004,0.000376883,0.007302907
12/22/2004,0.009040243,0.000401577
12/23/2004,0.003417807,0.009380922
12/24/2004,0,0.002156046
12/27/2004,0.000463023,0.002172213
12/28/2004,-0.00430529,0
12/29/2004,0.007153998,0
12/30/2004,-7.42E-05,0.004522562
12/31/2004,8.25E-05,6.23E-05
1/3/2005,-0.001343171,-0.001203355
1/4/2005,-0.00811942,0
1/5/2005,-0.011671359,0.006792306
1/6/2005,-0.003627843,-0.008458841
1/7/2005,0.003505858,0.0038077
1/10/2005,-0.001431171,0.006177123
1/11/2005,0.003422773,-0.002760533
1/12/2005,-0.006099567,-0.004544797
1/13/2005,0.003981404,-0.007284142
1/14/2005,-0.008630126,0.003491033
1/17/2005,0,0.004270567
1/18/2005,0.00600456,0.005372634
1/19/2005,0.009674772,-0.004704292
1/20/2005,-0.009490105,-0.001160907
1/21/2005,-0.007782996,-0.003631987
1/24/2005,-0.006414816,0.000520747
1/25/2005,-0.003527786,0.001915391
1/26/2005,0.004004326,0.006379261
1/27/2005,0.004844115,0.000805233
1/28/2005,0.000408922,0.001299706
1/31/2005,-0.002715988,-0.004244467
2/1/2005,0.008460281,0.004034928
2/2/2005,0.006890901,0.011108215
2/3/2005,0.003177968,0.002038237
2/4/2005,-0.002765634,-0.001607012
2/7/2005,0.01104305,0.006764093
2/8/2005,-0.001088966,0.007750643
2/9/2005,0.000482707,0.003152776
2/10/2005,-0.008575279,-0.001020938
2/11/2005,0.004211461,0.001943771
2/14/2005,0.006925622,0.008819843
2/15/2005,0.000696894,-0.000475871
2/16/2005,0.003299767,0.003391665
2/17/2005,0.000181776,-0.001126669
2/18/2005,-0.007923365,0.000831098
2/21/2005,0,-3.95E-05
2/22/2005,0.000699534,0.000711779
2/23/2005,-0.014505723,-0.005512943
2/24/2005,0.005607363,-0.008821932
2/25/2005,0.007893771,-0.003287542
2/28/2005,0.009306819,0.006978883
3/1/2005,-0.006414241,-0.007649558
3/2/2005,0.005658075,0.006440576
3/3/2005,-0.000272699,-0.001539885
3/4/2005,0.000322305,0.004406345
3/7/2005,0.009624381,0.00428731
3/8/2005,0.00261027,-0.001806805
3/9/2005,-0.004798789,-0.00324242
3/10/2005,-0.010185122,-0.002953522
3/11/2005,0.001855817,-0.006805308
3/14/2005,-0.007583249,0.004010379
3/15/2005,0.005624625,-0.001405058
3/16/2005,-0.007523807,0.005065366
3/17/2005,-0.008081865,-0.012519518
3/18/2005,0.001801253,-0.003139177
3/21/2005,-0.000470452,0.000243739
3/22/2005,-0.00493422,0.002071821
3/23/2005,-0.010196209,0.000770205
3/24/2005,0.00069989,-0.005448302
3/25/2005,0,0.002464178
3/28/2005,-0.000946658,0
3/29/2005,0.002441469,0
3/30/2005,-0.007596181,-0.000711021
3/31/2005,0.01377261,-0.003720229
4/1/2005,-0.000694144,-0.00128559
4/4/2005,-0.006606804,0.004004597
4/5/2005,0.002839345,-0.003520514
4/6/2005,0.004480852,0.009434865
4/7/2005,0.002268456,0.000910397
4/8/2005,0.005970989,0.00598296
4/11/2005,-0.008345,0.00132612
4/12/2005,8.47E-06,-0.002086825
4/13/2005,0.005545203,-0.0054291
4/14/2005,-0.011761611,0.002951682
4/15/2005,-0.01000178,-0.003104318
4/18/2005,-0.016720496,-0.010878757
4/19/2005,0.002940597,-0.013185869
4/20/2005,0.005933829,0.005904166
4/21/2005,-0.013254939,-0.006919865
4/22/2005,0.019736221,-0.000497699
4/25/2005,-0.006750253,0.006162276
4/26/2005,0.008662275,0.003216979
4/27/2005,-0.008914883,-0.003987729
4/28/2005,0.0040287,-0.011577773
4/29/2005,-0.011380372,0.000167097
5/2/2005,0.011922469,0.002400735
5/3/2005,0.004590101,0
5/4/2005,-0.000851854,0.012391444
5/5/2005,0.012470164,0.004381594
5/6/2005,-0.002568808,0.00405526
5/9/2005,-0.001091588,0.003386186
5/10/2005,0.006394323,-0.001748378
5/11/2005,-0.010705435,-0.003645379
5/12/2005,0.004193047,-0.003474777
5/13/2005,-0.010033216,0.003651043
5/16/2005,-0.004580058,-0.001369287
5/17/2005,0.010086125,-0.000470645
5/18/2005,0.006957345,0.002927768
5/19/2005,0.01001875,0.010390916
5/20/2005,0.004655941,0.002687254
5/23/2005,-0.001511172,0.0018336
5/24/2005,0.003851033,0.003620419
5/25/2005,0.000175867,-0.001462945
5/26/2005,-0.003400083,-0.002207727
5/27/2005,0.006394892,0.004706809
5/30/2005,0,-0.001721776
5/31/2005,0.000968616,0
6/1/2005,-0.006072865,-0.004472215
6/2/2005,0.009039043,0.009468171
6/3/2005,0.001680171,-0.001197366
6/6/2005,-0.006867133,-0.001118901
6/7/2005,0.00124579,-0.003800456
6/8/2005,-0.000208767,0.00899532
6/9/2005,-0.002163244,-0.004278437
